Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
H08,,,,,1,28.5790977478027,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,571.581970214844,,,31.2930469512939,25.8713912963867,17792,427,17365,14,413,420,16945,0.248872599541332,1.96734702587128,,,2.23018701591774,1.70450705563476,2,,,,,,,2,0.983673517888124,,,1.11509350795887,0.852253527817379,49.5884785988055,,,52.9282830486069,46.248674149004,16560.2522893186,1841.04368757648,2194.2980756691,,,,,29.9629821777344,27.196834564209,,,2.10144887892066,1.83324519263183,,,1.05072443946033,0.916622596315916,,,51.2924580779517,47.8844991196592,No
H08,,,,,2,29.0534381866455,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,581.068786621094,,,31.7901248931885,26.3231048583984,17792,434,17358,14,413,420,16945,0.248872599541332,,,,,,,,,,,,,,,,,,,,,,,,9142.7958984375,2912.77446347292,3064.74328669541,,,,,30.4489097595215,27.6596183776855,,,,,,,,,,,,,No
H09,,,,,1,76.4910278320313,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1529.82055664063,,,81.7263717651367,71.2788772583008,13090,824,12266,40,784,784,11482,0,2,,,2.19315975798927,1.80684024201073,2,,,,,,,2,1,,,1.09657987899464,0.903420121005364,50,,,52.4144969748659,47.5855030251341,16521.4566549653,1870.28552010233,2792.55939444359,,,,,79.1592102050781,73.8288803100586,,,2.09855044497523,1.90144955502477,,,1.04927522248761,0.950724777512385,,,51.2318805621904,48.7681194378096,No
H09,,,,,2,76.4910278320313,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,1529.82055664063,,,81.7263717651367,71.2788772583008,13090,824,12266,40,784,784,11482,0,,,,,,,,,,,,,,,,,,,,,,,,9139.46181036199,2893.48997342557,3286.66650464296,,,,,79.1592102050781,73.8288803100586,,,,,,,,,,,,,No
H10,,,,,1,12.0686416625977,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,241.372833251953,,,13.8789501190186,10.261116027832,16755,171,16584,6,165,367,16217,0.159117296285048,0.911304175853729,,,1.07626128764894,0.746347018261614,2,,,,,,,2,0.455652076477638,,,0.538130643824469,0.373173509130807,31.3022654136019,,,35.1947413838006,27.4097894434033,16331.7868238304,1772.41580351826,1921.00741464768,,,,,12.9919204711914,11.1460886001587,,,0.995465862899514,0.827142443011039,,,0.497732931449757,0.41357122150552,,,33.2882203356315,29.3163104915724,No
H10,,,,,2,26.4865283966064,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,529.730590820313,,,29.1776466369629,23.8015537261963,16755,373,16382,6,165,367,16217,0.159117296285048,,,,,,,,,,,,,,,,,,,,,,,,8987.31138467661,2855.03303877493,2991.54988885081,,,,,27.8587799072266,25.1158790588379,,,,,,,,,,,,,No
H11,,,,,1,14.9599781036377,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,299.199554443359,,,16.85817527771,13.0648384094238,18915,239,18676,7,232,487,18189,0.0490336014612411,0.961004376411438,,,1.1094192931311,0.812589419862078,2,,,,,,,2,0.480502178248295,,,0.554709646565552,0.406294709931039,32.4553509821118,,,35.840903178952,29.0697987852717,16428.9181771378,1768.21454477708,1953.45949154601,,,,,15.9280624389648,13.9926891326904,,,1.03672615884497,0.885282554148216,,,0.518363079422483,0.442641277074108,,,34.1826711569036,30.7280308073201,No
H11,,,,,2,31.1340484619141,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,622.680969238281,,,33.8828773498535,28.391622543335,18915,494,18421,7,232,487,18189,0.0490336014612411,,,,,,,,,,,,,,,,,,,,,,,,8985.27570296685,2859.80473468205,3019.78267062351,,,,,32.5357093811035,29.7340526580811,,,,,,,,,,,,,No
H12,,,,,1,40.4503059387207,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,809.006103515625,,,43.9458847045898,36.9650764465332,15267,516,14751,42,474,1088,13663,0.327923120498184,0.894241392612457,,,0.987376117017193,0.801106611511469,2,,,,,,,2,0.447120682132166,,,0.493688058508597,0.400553305755735,30.8972629341034,,,33.1209428284767,28.67358303973,16258.5711944344,1804.50873540486,2293.03275642138,,,,,42.2324676513672,38.6708374023438,,,0.94175894804543,0.846723780483233,,,0.470879474022715,0.423361890241616,,,32.0317899775542,29.7627358906525,No
H12,,,,,2,90.4684295654297,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,1809.36865234375,,,95.7564926147461,85.2040252685547,15267,1130,14137,42,474,1088,13663,0.327923120498184,,,,,,,,,,,,,,,,,,,,,,,,9005.67571945866,2882.33512998981,3335.55939579841,,,,,93.163444519043,87.7795639038086,,,,,,,,,,,,,No
